Table: Enthalpy [G]
Temperature {K} 	 Pressure {Pa} 	 Specific Enthalpy {J/Kg}
330 	 5200000 	 7.981077e+05
330 	 5400000 	 7.956371e+05
330 	 5600000 	 7.931014e+05
330 	 5800000 	 7.904960e+05
330 	 6000000 	 7.878106e+05
330 	 6200000 	 7.850443e+05
330 	 6400000 	 7.821883e+05
330 	 6600000 	 7.792338e+05
330 	 6800000 	 7.761759e+05
330 	 7000000 	 7.730032e+05
330 	 7200000 	 7.696989e+05
330 	 7400000 	 7.662584e+05
330 	 7600000 	 7.626608e+05
330 	 7800000 	 7.588926e+05
330 	 8000000 	 7.549326e+05
330 	 8200000 	 7.507652e+05
330 	 8400000 	 7.463614e+05
330 	 8600000 	 7.416969e+05
330 	 8800000 	 7.367533e+05
330 	 9000000 	 7.315065e+05
330 	 9200000 	 7.259409e+05
330 	 9400000 	 7.200729e+05
330 	 9600000 	 7.139553e+05
330 	 9800000 	 7.076724e+05
330 	 10000000 	 7.013694e+05
331 	 200000 	 8.489142e+05
331 	 400000 	 8.473301e+05
331 	 600000 	 8.457228e+05
331 	 800000 	 8.441030e+05
331 	 1000000 	 8.424593e+05
331 	 1200000 	 8.407931e+05
331 	 1400000 	 8.391091e+05
331 	 1600000 	 8.373949e+05
331 	 1800000 	 8.356605e+05
331 	 2000000 	 8.338991e+05
331 	 2200000 	 8.321101e+05
331 	 2400000 	 8.303019e+05
331 	 2600000 	 8.284581e+05
331 	 2800000 	 8.265897e+05
331 	 3000000 	 8.246860e+05
331 	 3200000 	 8.227520e+05
331 	 3400000 	 8.207866e+05
331 	 3600000 	 8.187821e+05
331 	 3800000 	 8.167396e+05
331 	 4000000 	 8.146575e+05
331 	 4200000 	 8.125352e+05
331 	 4400000 	 8.103669e+05
331 	 4600000 	 8.081570e+05
331 	 4800000 	 8.058946e+05
331 	 5000000 	 8.035815e+05
331 	 5200000 	 8.012070e+05
331 	 5400000 	 7.987797e+05
331 	 5600000 	 7.962899e+05
331 	 5800000 	 7.937302e+05
331 	 6000000 	 7.910989e+05
331 	 6200000 	 7.883883e+05
331 	 6400000 	 7.855900e+05
331 	 6600000 	 7.827019e+05
331 	 6800000 	 7.797177e+05
331 	 7000000 	 7.766238e+05
331 	 7200000 	 7.734120e+05
331 	 7400000 	 7.700677e+05
331 	 7600000 	 7.665848e+05
331 	 7800000 	 7.629465e+05
331 	 8000000 	 7.591376e+05
331 	 8200000 	 7.551399e+05
331 	 8400000 	 7.509337e+05
331 	 8600000 	 7.464978e+05
331 	 8800000 	 7.418150e+05
331 	 9000000 	 7.368654e+05
331 	 9200000 	 7.316361e+05
331 	 9400000 	 7.261368e+05
331 	 9600000 	 7.203945e+05
331 	 9800000 	 7.144582e+05
331 	 10000000 	 7.084465e+05
332 	 200000 	 8.519412e+05
332 	 400000 	 8.503651e+05
332 	 600000 	 8.487711e+05
332 	 800000 	 8.471595e+05
332 	 1000000 	 8.455234e+05
332 	 1200000 	 8.438681e+05
332 	 1400000 	 8.421899e+05
332 	 1600000 	 8.404937e+05
332 	 1800000 	 8.387691e+05
332 	 2000000 	 8.370239e+05
332 	 2200000 	 8.352516e+05
332 	 2400000 	 8.334555e+05
332 	 2600000 	 8.316286e+05
332 	 2800000 	 8.297728e+05
332 	 3000000 	 8.278896e+05
332 	 3200000 	 8.259723e+05
332 	 3400000 	 8.240220e+05
332 	 3600000 	 8.220405e+05
332 	 3800000 	 8.200194e+05
332 	 4000000 	 8.179603e+05
332 	 4200000 	 8.158614e+05
332 	 4400000 	 8.137202e+05
332 	 4600000 	 8.115353e+05
332 	 4800000 	 8.093024e+05
332 	 5000000 	 8.070183e+05
332 	 5200000 	 8.046781e+05
332 	 5400000 	 8.022830e+05
332 	 5600000 	 7.998294e+05
332 	 5800000 	 7.973118e+05
332 	 6000000 	 7.947230e+05
332 	 6200000 	 7.920594e+05
332 	 6400000 	 7.893209e+05
332 	 6600000 	 7.864937e+05
332 	 6800000 	 7.835736e+05
332 	 7000000 	 7.805539e+05
332 	 7200000 	 7.774273e+05
332 	 7400000 	 7.741771e+05
332 	 7600000 	 7.708000e+05
332 	 7800000 	 7.672823e+05
332 	 8000000 	 7.636080e+05
332 	 8200000 	 7.597652e+05
332 	 8400000 	 7.557336e+05
332 	 8600000 	 7.514998e+05
332 	 8800000 	 7.470444e+05
332 	 9000000 	 7.423543e+05
332 	 9200000 	 7.374189e+05
332 	 9400000 	 7.322383e+05
332 	 9600000 	 7.268319e+05
332 	 9800000 	 7.212378e+05
332 	 10000000 	 7.155192e+05
333 	 200000 	 8.549731e+05
333 	 400000 	 8.534050e+05
333 	 600000 	 8.518206e+05
333 	 800000 	 8.502175e+05
333 	 1000000 	 8.485928e+05
333 	 1200000 	 8.469459e+05
333 	 1400000 	 8.452827e+05
333 	 1600000 	 8.435958e+05
333 	 1800000 	 8.418849e+05
333 	 2000000 	 8.401530e+05
333 	 2200000 	 8.383937e+05
333 	 2400000 	 8.366096e+05
333 	 2600000 	 8.347999e+05
333 	 2800000 	 8.329603e+05
333 	 3000000 	 8.310921e+05
333 	 3200000 	 8.291926e+05
333 	 3400000 	 8.272617e+05
333 	 3600000 	 8.252996e+05
333 	 3800000 	 8.232988e+05
333 	 4000000 	 8.212640e+05
333 	 4200000 	 8.191880e+05
333 	 4400000 	 8.170724e+05
333 	 4600000 	 8.149136e+05
333 	 4800000 	 8.127091e+05
333 	 5000000 	 8.104553e+05
333 	 5200000 	 8.081488e+05
333 	 5400000 	 8.057861e+05
333 	 5600000 	 8.033683e+05
333 	 5800000 	 8.008930e+05
333 	 6000000 	 7.983514e+05
333 	 6200000 	 7.957385e+05
333 	 6400000 	 7.930489e+05
333 	 6600000 	 7.902812e+05
333 	 6800000 	 7.874248e+05
333 	 7000000 	 7.844735e+05
333 	 7200000 	 7.814228e+05
333 	 7400000 	 7.782606e+05
333 	 7600000 	 7.749804e+05
333 	 7800000 	 7.715689e+05
333 	 8000000 	 7.680161e+05
333 	 8200000 	 7.643096e+05
333 	 8400000 	 7.604352e+05
333 	 8600000 	 7.563797e+05
333 	 8800000 	 7.521275e+05
333 	 9000000 	 7.476674e+05
333 	 9200000 	 7.429900e+05
333 	 9400000 	 7.380932e+05
333 	 9600000 	 7.329869e+05
333 	 9800000 	 7.276976e+05
333 	 10000000 	 7.222773e+05
334 	 200000 	 8.563969e+05
334 	 400000 	 8.548388e+05
334 	 600000 	 8.532656e+05
334 	 800000 	 8.516697e+05
334 	 1000000 	 8.500588e+05
334 	 1200000 	 8.484268e+05
334 	 1400000 	 8.467727e+05
334 	 1600000 	 8.450996e+05
334 	 1800000 	 8.434030e+05
334 	 2000000 	 8.416810e+05
334 	 2200000 	 8.399356e+05
334 	 2400000 	 8.381675e+05
334 	 2600000 	 8.363711e+05
334 	 2800000 	 8.345484e+05
334 	 3000000 	 8.326954e+05
334 	 3200000 	 8.308137e+05
334 	 3400000 	 8.289013e+05
334 	 3600000 	 8.269562e+05
334 	 3800000 	 8.249776e+05
334 	 4000000 	 8.229630e+05
334 	 4200000 	 8.209104e+05
334 	 4400000 	 8.188188e+05
334 	 4600000 	 8.166867e+05
334 	 4800000 	 8.145098e+05
334 	 5000000 	 8.122866e+05
334 	 5200000 	 8.100112e+05
334 	 5400000 	 8.076867e+05
334 	 5600000 	 8.053064e+05
334 	 5800000 	 8.028696e+05
334 	 6000000 	 8.003683e+05
334 	 6200000 	 7.978031e+05
334 	 6400000 	 7.951638e+05
334 	 6600000 	 7.924519e+05
334 	 6800000 	 7.896570e+05
334 	 7000000 	 7.867747e+05
334 	 7200000 	 7.837979e+05
334 	 7400000 	 7.807164e+05
334 	 7600000 	 7.775272e+05
334 	 7800000 	 7.742188e+05
334 	 8000000 	 7.707794e+05
334 	 8200000 	 7.672010e+05
334 	 8400000 	 7.634712e+05
334 	 8600000 	 7.595772e+05
334 	 8800000 	 7.555084e+05
334 	 9000000 	 7.512530e+05
334 	 9200000 	 7.468025e+05
334 	 9400000 	 7.421539e+05
334 	 9600000 	 7.373145e+05
334 	 9800000 	 7.323014e+05
334 	 10000000 	 7.271521e+05
335 	 200000 	 8.609415e+05
335 	 400000 	 8.593945e+05
335 	 600000 	 8.578290e+05
335 	 800000 	 8.562455e+05
335 	 1000000 	 8.546429e+05
335 	 1200000 	 8.530218e+05
335 	 1400000 	 8.513786e+05
335 	 1600000 	 8.497143e+05
335 	 1800000 	 8.480287e+05
335 	 2000000 	 8.463198e+05
335 	 2200000 	 8.445886e+05
335 	 2400000 	 8.428342e+05
335 	 2600000 	 8.410531e+05
335 	 2800000 	 8.392461e+05
335 	 3000000 	 8.374103e+05
335 	 3200000 	 8.355460e+05
335 	 3400000 	 8.336517e+05
335 	 3600000 	 8.317255e+05
335 	 3800000 	 8.297674e+05
335 	 4000000 	 8.277729e+05
335 	 4200000 	 8.257433e+05
335 	 4400000 	 8.236753e+05
335 	 4600000 	 8.215681e+05
335 	 4800000 	 8.194187e+05
335 	 5000000 	 8.172240e+05
335 	 5200000 	 8.149841e+05
335 	 5400000 	 8.126956e+05
335 	 5600000 	 8.103531e+05
335 	 5800000 	 8.079547e+05
335 	 6000000 	 8.054959e+05
335 	 6200000 	 8.029731e+05
335 	 6400000 	 8.003829e+05
335 	 6600000 	 7.977231e+05
335 	 6800000 	 7.949863e+05
335 	 7000000 	 7.921660e+05
335 	 7200000 	 7.892574e+05
335 	 7400000 	 7.862531e+05
335 	 7600000 	 7.831484e+05
335 	 7800000 	 7.799335e+05
335 	 8000000 	 7.765986e+05
335 	 8200000 	 7.731346e+05
335 	 8400000 	 7.695341e+05
335 	 8600000 	 7.657844e+05
335 	 8800000 	 7.618787e+05
335 	 9000000 	 7.578053e+05
335 	 9200000 	 7.535574e+05
335 	 9400000 	 7.491315e+05
335 	 9600000 	 7.445310e+05
335 	 9800000 	 7.397685e+05
335 	 10000000 	 7.348685e+05
336 	 200000 	 8.643591e+05
336 	 400000 	 8.628197e+05
336 	 600000 	 8.612636e+05
336 	 800000 	 8.596889e+05
336 	 1000000 	 8.580969e+05
336 	 1200000 	 8.564870e+05
336 	 1400000 	 8.548541e+05
336 	 1600000 	 8.532020e+05
336 	 1800000 	 8.515303e+05
336 	 2000000 	 8.498344e+05
336 	 2200000 	 8.481150e+05
336 	 2400000 	 8.463729e+05
336 	 2600000 	 8.446055e+05
336 	 2800000 	 8.428114e+05
336 	 3000000 	 8.409929e+05
336 	 3200000 	 8.391452e+05
336 	 3400000 	 8.372681e+05
336 	 3600000 	 8.353611e+05
336 	 3800000 	 8.334221e+05
336 	 4000000 	 8.314488e+05
336 	 4200000 	 8.294409e+05
336 	 4400000 	 8.273963e+05
336 	 4600000 	 8.253135e+05
336 	 4800000 	 8.231897e+05
336 	 5000000 	 8.210231e+05
336 	 5200000 	 8.188122e+05
336 	 5400000 	 8.165561e+05
336 	 5600000 	 8.142474e+05
336 	 5800000 	 8.118848e+05
336 	 6000000 	 8.094646e+05
336 	 6200000 	 8.069869e+05
336 	 6400000 	 8.044445e+05
336 	 6600000 	 8.018332e+05
336 	 6800000 	 7.991494e+05
336 	 7000000 	 7.963894e+05
336 	 7200000 	 7.935484e+05
336 	 7400000 	 7.906177e+05
336 	 7600000 	 7.875918e+05
336 	 7800000 	 7.844641e+05
336 	 8000000 	 7.812247e+05
336 	 8200000 	 7.778695e+05
336 	 8400000 	 7.743885e+05
336 	 8600000 	 7.707725e+05
336 	 8800000 	 7.670132e+05
336 	 9000000 	 7.631038e+05
336 	 9200000 	 7.590364e+05
336 	 9400000 	 7.548091e+05
336 	 9600000 	 7.504226e+05
336 	 9800000 	 7.458864e+05
336 	 10000000 	 7.412172e+05
337 	 200000 	 8.666231e+05
337 	 400000 	 8.650928e+05
337 	 600000 	 8.635451e+05
337 	 800000 	 8.619816e+05
337 	 1000000 	 8.603987e+05
337 	 1200000 	 8.587953e+05
337 	 1400000 	 8.571751e+05
337 	 1600000 	 8.555341e+05
337 	 1800000 	 8.538732e+05
337 	 2000000 	 8.521890e+05
337 	 2200000 	 8.504846e+05
337 	 2400000 	 8.487563e+05
337 	 2600000 	 8.470034e+05
337 	 2800000 	 8.452267e+05
337 	 3000000 	 8.434215e+05
337 	 3200000 	 8.415897e+05
337 	 3400000 	 8.397312e+05
337 	 3600000 	 8.378419e+05
337 	 3800000 	 8.359220e+05
337 	 4000000 	 8.339684e+05
337 	 4200000 	 8.319821e+05
337 	 4400000 	 8.299605e+05
337 	 4600000 	 8.279005e+05
337 	 4800000 	 8.258024e+05
337 	 5000000 	 8.236634e+05
337 	 5200000 	 8.214789e+05
337 	 5400000 	 8.192492e+05
337 	 5600000 	 8.169717e+05
337 	 5800000 	 8.146471e+05
337 	 6000000 	 8.122653e+05
337 	 6200000 	 8.098262e+05
337 	 6400000 	 8.073274e+05
337 	 6600000 	 8.047657e+05
337 	 6800000 	 8.021346e+05
337 	 7000000 	 7.994320e+05
337 	 7200000 	 7.966528e+05
337 	 7400000 	 7.937879e+05
337 	 7600000 	 7.908331e+05
337 	 7800000 	 7.877851e+05
337 	 8000000 	 7.846348e+05
337 	 8200000 	 7.813776e+05
337 	 8400000 	 7.780065e+05
337 	 8600000 	 7.745112e+05
337 	 8800000 	 7.708862e+05
337 	 9000000 	 7.671246e+05
337 	 9200000 	 7.632209e+05
337 	 9400000 	 7.591710e+05
337 	 9600000 	 7.549775e+05
337 	 9800000 	 7.506460e+05
337 	 10000000 	 7.461879e+05
338 	 200000 	 8.695324e+05
338 	 400000 	 8.680108e+05
338 	 600000 	 8.664748e+05
338 	 800000 	 8.649199e+05
338 	 1000000 	 8.633471e+05
338 	 1200000 	 8.617570e+05
338 	 1400000 	 8.601476e+05
338 	 1600000 	 8.585178e+05
338 	 1800000 	 8.568668e+05
338 	 2000000 	 8.551961e+05
338 	 2200000 	 8.535034e+05
338 	 2400000 	 8.517888e+05
338 	 2600000 	 8.500500e+05
338 	 2800000 	 8.482863e+05
338 	 3000000 	 8.464980e+05
338 	 3200000 	 8.446822e+05
338 	 3400000 	 8.428397e+05
338 	 3600000 	 8.409673e+05
338 	 3800000 	 8.390657e+05
338 	 4000000 	 8.371333e+05
338 	 4200000 	 8.351679e+05
338 	 4400000 	 8.331679e+05
338 	 4600000 	 8.311324e+05
338 	 4800000 	 8.290588e+05
338 	 5000000 	 8.269461e+05
338 	 5200000 	 8.247909e+05
338 	 5400000 	 8.225941e+05
338 	 5600000 	 8.203511e+05
338 	 5800000 	 8.180582e+05
338 	 6000000 	 8.157127e+05
338 	 6200000 	 8.133147e+05
338 	 6400000 	 8.108577e+05
338 	 6600000 	 8.083406e+05
338 	 6800000 	 8.057597e+05
338 	 7000000 	 8.031089e+05
338 	 7200000 	 8.003842e+05
338 	 7400000 	 7.975836e+05
338 	 7600000 	 7.947005e+05
338 	 7800000 	 7.917289e+05
338 	 8000000 	 7.886642e+05
338 	 8200000 	 7.855000e+05
338 	 8400000 	 7.822295e+05
338 	 8600000 	 7.788463e+05
338 	 8800000 	 7.753448e+05
338 	 9000000 	 7.717191e+05
338 	 9200000 	 7.679652e+05
338 	 9400000 	 7.640780e+05
338 	 9600000 	 7.600581e+05
338 	 9800000 	 7.559112e+05
338 	 10000000 	 7.516455e+05
339 	 200000 	 8.705231e+05
339 	 400000 	 8.690108e+05
339 	 600000 	 8.674827e+05
339 	 800000 	 8.659375e+05
339 	 1000000 	 8.643759e+05
339 	 1200000 	 8.627973e+05
339 	 1400000 	 8.611979e+05
339 	 1600000 	 8.595800e+05
339 	 1800000 	 8.579430e+05
339 	 2000000 	 8.562848e+05
339 	 2200000 	 8.546042e+05
339 	 2400000 	 8.529029e+05
339 	 2600000 	 8.511775e+05
339 	 2800000 	 8.494293e+05
339 	 3000000 	 8.476564e+05
339 	 3200000 	 8.458569e+05
339 	 3400000 	 8.440305e+05
339 	 3600000 	 8.421771e+05
339 	 3800000 	 8.402932e+05
339 	 4000000 	 8.383790e+05
339 	 4200000 	 8.364342e+05
339 	 4400000 	 8.344553e+05
339 	 4600000 	 8.324428e+05
339 	 4800000 	 8.303934e+05
339 	 5000000 	 8.283049e+05
339 	 5200000 	 8.261779e+05
339 	 5400000 	 8.240096e+05
339 	 5600000 	 8.217990e+05
339 	 5800000 	 8.195389e+05
339 	 6000000 	 8.172299e+05
339 	 6200000 	 8.148706e+05
339 	 6400000 	 8.124572e+05
339 	 6600000 	 8.099840e+05
339 	 6800000 	 8.074507e+05
339 	 7000000 	 8.048543e+05
339 	 7200000 	 8.021866e+05
339 	 7400000 	 7.994464e+05
339 	 7600000 	 7.966279e+05
339 	 7800000 	 7.937281e+05
339 	 8000000 	 7.907428e+05
339 	 8200000 	 7.876639e+05
339 	 8400000 	 7.844866e+05
339 	 8600000 	 7.812063e+05
339 	 8800000 	 7.778191e+05
339 	 9000000 	 7.743176e+05
339 	 9200000 	 7.706971e+05
339 	 9400000 	 7.669567e+05
339 	 9600000 	 7.630960e+05
339 	 9800000 	 7.591172e+05
339 	 10000000 	 7.550268e+05
340 	 200000 	 8.740300e+05
340 	 400000 	 8.725300e+05
340 	 600000 	 8.710093e+05
340 	 800000 	 8.694724e+05
340 	 1000000 	 8.679206e+05
340 	 1200000 	 8.663499e+05
340 	 1400000 	 8.647601e+05
340 	 1600000 	 8.631528e+05
340 	 1800000 	 8.615246e+05
340 	 2000000 	 8.598781e+05
340 	 2200000 	 8.582113e+05
340 	 2400000 	 8.565227e+05
340 	 2600000 	 8.548119e+05
340 	 2800000 	 8.530766e+05
340 	 3000000 	 8.513183e+05
340 	 3200000 	 8.495349e+05
340 	 3400000 	 8.477248e+05
340 	 3600000 	 8.458875e+05
340 	 3800000 	 8.440226e+05
340 	 4000000 	 8.421282e+05
340 	 4200000 	 8.402038e+05
340 	 4400000 	 8.382453e+05
340 	 4600000 	 8.362542e+05
340 	 4800000 	 8.342280e+05
340 	 5000000 	 8.321657e+05
340 	 5200000 	 8.300651e+05
340 	 5400000 	 8.279229e+05
340 	 5600000 	 8.257374e+05
340 	 5800000 	 8.235087e+05
340 	 6000000 	 8.212342e+05
340 	 6200000 	 8.189075e+05
340 	 6400000 	 8.165298e+05
340 	 6600000 	 8.140989e+05
340 	 6800000 	 8.116104e+05
340 	 7000000 	 8.090590e+05
340 	 7200000 	 8.064435e+05
340 	 7400000 	 8.037604e+05
340 	 7600000 	 8.010050e+05
340 	 7800000 	 7.981726e+05
340 	 8000000 	 7.952590e+05
340 	 8200000 	 7.922609e+05
340 	 8400000 	 7.891704e+05
340 	 8600000 	 7.859848e+05
340 	 8800000 	 7.826991e+05
340 	 9000000 	 7.793097e+05
340 	 9200000 	 7.758138e+05
340 	 9400000 	 7.722071e+05
340 	 9600000 	 7.684905e+05
340 	 9800000 	 7.646656e+05
340 	 10000000 	 7.607372e+05
341 	 200000 	 8.783434e+05
341 	 400000 	 8.768483e+05
341 	 600000 	 8.753369e+05
341 	 800000 	 8.738110e+05
341 	 1000000 	 8.722669e+05
341 	 1200000 	 8.707070e+05
341 	 1400000 	 8.691303e+05
341 	 1600000 	 8.675320e+05
341 	 1800000 	 8.659163e+05
341 	 2000000 	 8.642814e+05
341 	 2200000 	 8.626264e+05
341 	 2400000 	 8.609500e+05
341 	 2600000 	 8.592507e+05
341 	 2800000 	 8.575300e+05
341 	 3000000 	 8.557867e+05
341 	 3200000 	 8.540170e+05
341 	 3400000 	 8.522238e+05
341 	 3600000 	 8.504035e+05
341 	 3800000 	 8.485564e+05
341 	 4000000 	 8.466804e+05
341 	 4200000 	 8.447739e+05
341 	 4400000 	 8.428370e+05
341 	 4600000 	 8.408683e+05
341 	 4800000 	 8.388655e+05
341 	 5000000 	 8.368271e+05
341 	 5200000 	 8.347512e+05
341 	 5400000 	 8.326371e+05
341 	 5600000 	 8.304814e+05
341 	 5800000 	 8.282827e+05
341 	 6000000 	 8.260420e+05
341 	 6200000 	 8.237555e+05
341 	 6400000 	 8.214183e+05
341 	 6600000 	 8.190287e+05
341 	 6800000 	 8.165845e+05
341 	 7000000 	 8.140823e+05
341 	 7200000 	 8.115172e+05
341 	 7400000 	 8.088863e+05
341 	 7600000 	 8.061880e+05
341 	 7800000 	 8.034174e+05
341 	 8000000 	 8.005731e+05
341 	 8200000 	 7.976486e+05
341 	 8400000 	 7.946388e+05
341 	 8600000 	 7.915411e+05
341 	 8800000 	 7.883527e+05
341 	 9000000 	 7.850687e+05
341 	 9200000 	 7.816843e+05
341 	 9400000 	 7.781990e+05
341 	 9600000 	 7.746128e+05
341 	 9800000 	 7.709281e+05
341 	 10000000 	 7.671474e+05
342 	 200000 	 8.791364e+05
342 	 400000 	 8.776518e+05
342 	 600000 	 8.761490e+05
342 	 800000 	 8.746323e+05
342 	 1000000 	 8.730986e+05
342 	 1200000 	 8.715470e+05
342 	 1400000 	 8.699805e+05
342 	 1600000 	 8.683955e+05
342 	 1800000 	 8.667911e+05
342 	 2000000 	 8.651692e+05
342 	 2200000 	 8.635255e+05
342 	 2400000 	 8.618622e+05
342 	 2600000 	 8.601754e+05
342 	 2800000 	 8.584697e+05
342 	 3000000 	 8.567389e+05
342 	 3200000 	 8.549875e+05
342 	 3400000 	 8.532083e+05
342 	 3600000 	 8.514038e+05
342 	 3800000 	 8.495730e+05
342 	 4000000 	 8.477150e+05
342 	 4200000 	 8.458286e+05
342 	 4400000 	 8.439122e+05
342 	 4600000 	 8.419639e+05
342 	 4800000 	 8.399838e+05
342 	 5000000 	 8.379684e+05
342 	 5200000 	 8.359182e+05
342 	 5400000 	 8.338302e+05
342 	 5600000 	 8.317030e+05
342 	 5800000 	 8.295353e+05
342 	 6000000 	 8.273258e+05
342 	 6200000 	 8.250685e+05
342 	 6400000 	 8.227655e+05
342 	 6600000 	 8.204148e+05
342 	 6800000 	 8.180086e+05
342 	 7000000 	 8.155479e+05
342 	 7200000 	 8.130302e+05
342 	 7400000 	 8.104537e+05
342 	 7600000 	 8.078142e+05
342 	 7800000 	 8.051065e+05
342 	 8000000 	 8.023258e+05
342 	 8200000 	 7.994710e+05
342 	 8400000 	 7.965385e+05
342 	 8600000 	 7.935251e+05
342 	 8800000 	 7.904270e+05
342 	 9000000 	 7.872392e+05
342 	 9200000 	 7.839619e+05
342 	 9400000 	 7.805921e+05
342 	 9600000 	 7.771276e+05
342 	 9800000 	 7.735704e+05
342 	 10000000 	 7.699238e+05
343 	 200000 	 8.792558e+05
343 	 400000 	 8.777793e+05
343 	 600000 	 8.762883e+05
343 	 800000 	 8.747788e+05
343 	 1000000 	 8.732547e+05
343 	 1200000 	 8.717137e+05
343 	 1400000 	 8.701553e+05
343 	 1600000 	 8.685798e+05
343 	 1800000 	 8.669870e+05
343 	 2000000 	 8.653759e+05
343 	 2200000 	 8.637440e+05
343 	 2400000 	 8.620927e+05
343 	 2600000 	 8.604216e+05
343 	 2800000 	 8.587278e+05
343 	 3000000 	 8.570127e+05
343 	 3200000 	 8.552733e+05
343 	 3400000 	 8.535113e+05
343 	 3600000 	 8.517235e+05
343 	 3800000 	 8.499111e+05
343 	 4000000 	 8.480696e+05
343 	 4200000 	 8.462021e+05
343 	 4400000 	 8.443051e+05
343 	 4600000 	 8.423784e+05
343 	 4800000 	 8.404198e+05
343 	 5000000 	 8.384276e+05
343 	 5200000 	 8.364011e+05
343 	 5400000 	 8.343396e+05
343 	 5600000 	 8.322410e+05
343 	 5800000 	 8.301026e+05
343 	 6000000 	 8.279243e+05
343 	 6200000 	 8.257040e+05
343 	 6400000 	 8.234374e+05
343 	 6600000 	 8.211221e+05
343 	 6800000 	 8.187601e+05
343 	 7000000 	 8.163452e+05
343 	 7200000 	 8.138728e+05
343 	 7400000 	 8.113422e+05
343 	 7600000 	 8.087528e+05
343 	 7800000 	 8.060987e+05
343 	 8000000 	 8.033787e+05
343 	 8200000 	 8.005905e+05
343 	 8400000 	 7.977301e+05
343 	 8600000 	 7.947929e+05
343 	 8800000 	 7.917770e+05
343 	 9000000 	 7.886789e+05
343 	 9200000 	 7.854975e+05
343 	 9400000 	 7.822312e+05
343 	 9600000 	 7.788780e+05
343 	 9800000 	 7.754405e+05
343 	 10000000 	 7.719199e+05
344 	 200000 	 8.849813e+05
344 	 400000 	 8.835104e+05
344 	 600000 	 8.820255e+05
344 	 800000 	 8.805265e+05
344 	 1000000 	 8.790100e+05
344 	 1200000 	 8.774800e+05
344 	 1400000 	 8.759335e+05
344 	 1600000 	 8.743683e+05
344 	 1800000 	 8.727849e+05
344 	 2000000 	 8.711835e+05
344 	 2200000 	 8.695648e+05
344 	 2400000 	 8.679248e+05
344 	 2600000 	 8.662664e+05
344 	 2800000 	 8.645851e+05
344 	 3000000 	 8.628833e+05
344 	 3200000 	 8.611604e+05
344 	 3400000 	 8.594115e+05
344 	 3600000 	 8.576388e+05
344 	 3800000 	 8.558426e+05
344 	 4000000 	 8.540200e+05
344 	 4200000 	 8.521700e+05
344 	 4400000 	 8.502913e+05
344 	 4600000 	 8.483850e+05
344 	 4800000 	 8.464474e+05
344 	 5000000 	 8.444787e+05
344 	 5200000 	 8.424753e+05
344 	 5400000 	 8.404378e+05
344 	 5600000 	 8.383654e+05
344 	 5800000 	 8.362546e+05
344 	 6000000 	 8.341034e+05
344 	 6200000 	 8.319115e+05
344 	 6400000 	 8.296792e+05
344 	 6600000 	 8.273994e+05
344 	 6800000 	 8.250730e+05
344 	 7000000 	 8.226975e+05
344 	 7200000 	 8.202704e+05
344 	 7400000 	 8.177890e+05
344 	 7600000 	 8.152518e+05
344 	 7800000 	 8.126537e+05
344 	 8000000 	 8.099927e+05
344 	 8200000 	 8.072670e+05
344 	 8400000 	 8.044726e+05
344 	 8600000 	 8.016071e+05
344 	 8800000 	 7.986685e+05
344 	 9000000 	 7.956553e+05
344 	 9200000 	 7.925648e+05
344 	 9400000 	 7.893946e+05
344 	 9600000 	 7.861455e+05
344 	 9800000 	 7.828164e+05
344 	 10000000 	 7.794112e+05
345 	 200000 	 8.876029e+05
345 	 400000 	 8.861415e+05
345 	 600000 	 8.846673e+05
345 	 800000 	 8.831785e+05
345 	 1000000 	 8.816719e+05
345 	 1200000 	 8.801499e+05
345 	 1400000 	 8.786127e+05
345 	 1600000 	 8.770600e+05
345 	 1800000 	 8.754867e+05
345 	 2000000 	 8.738986e+05
345 	 2200000 	 8.722888e+05
345 	 2400000 	 8.706616e+05
345 	 2600000 	 8.690150e+05
345 	 2800000 	 8.673471e+05
345 	 3000000 	 8.656598e+05
345 	 3200000 	 8.639500e+05
345 	 3400000 	 8.622173e+05
345 	 3600000 	 8.604609e+05
345 	 3800000 	 8.586801e+05
345 	 4000000 	 8.568752e+05
345 	 4200000 	 8.550421e+05
345 	 4400000 	 8.531835e+05
345 	 4600000 	 8.512950e+05
345 	 4800000 	 8.493785e+05
345 	 5000000 	 8.474311e+05
345 	 5200000 	 8.454515e+05
345 	 5400000 	 8.434393e+05
345 	 5600000 	 8.413920e+05
345 	 5800000 	 8.393095e+05
345 	 6000000 	 8.371892e+05
345 	 6200000 	 8.350280e+05
345 	 6400000 	 8.328273e+05
345 	 6600000 	 8.305835e+05
345 	 6800000 	 8.282920e+05
345 	 7000000 	 8.259558e+05
345 	 7200000 	 8.235702e+05
345 	 7400000 	 8.211338e+05
345 	 7600000 	 8.186421e+05
345 	 7800000 	 8.160952e+05
345 	 8000000 	 8.134912e+05
345 	 8200000 	 8.108251e+05
345 	 8400000 	 8.080955e+05
345 	 8600000 	 8.053003e+05
345 	 8800000 	 8.024367e+05
345 	 9000000 	 7.995027e+05
345 	 9200000 	 7.964962e+05
345 	 9400000 	 7.934151e+05
345 	 9600000 	 7.902600e+05
345 	 9800000 	 7.870329e+05
345 	 10000000 	 7.837343e+05
346 	 200000 	 8.837612e+05
346 	 400000 	 8.823076e+05
346 	 600000 	 8.808402e+05
